symbol,name,price,change,change_percentage,market_value(100M),industry,date
6264,富裔,9.7,0.43,4.64,11.3,建材營造業,2021/05/13
6243,迅杰,15.0,0.2,1.35,11.2,半導體業,2021/05/13
1539,巨庭,17.2,-0.3,-1.71,11.2,電機機械,2021/05/13
1781,合世,23.7,2.15,9.98,11.2,生技醫療業,2021/05/13
6172,互億,37.1,-0.2,-0.54,11.1,電腦及週邊設備業,2021/05/13
1742,台蠟,15.55,-0.25,-1.58,11.1,化學工業,2021/05/13
4711,永純,18.2,0.05,0.28,11.1,化學工業,2021/05/13
4747,強生,37.0,0.4,1.09,11.1,生技醫療業,2021/05/13
4534,慶騰,12.45,-0.45,-3.49,11.1,電機機械,2021/05/13
5102,富強,17.25,0.6,3.6,11.1,橡膠工業,2021/05/13
2496,卓越,57.6,-0.4,-0.69,11.1,其他業,2021/05/13
5344,立衛,13.75,0.0,0.0,10.9,半導體業,2021/05/13
6697,東捷資訊,39.95,0.45,1.14,10.9,資訊服務業,2021/05/13
5291,邑昇,28.45,0.45,1.61,11.0,電子零組件業,2021/05/13
8289,泰藝,15.85,0.4,2.59,10.8,電子零組件業,2021/05/13
6118,建達,11.9,-0.1,-0.83,10.8,電子通路業,2021/05/13
6133,金橋,9.23,-0.04,-0.43,10.8,電子零組件業,2021/05/13
4420,光明,26.6,-0.1,-0.37,10.8,紡織纖維,2021/05/13
4102,永日,25.35,0.75,3.05,10.7,生技醫療業,2021/05/13
8935,邦泰,12.7,0.0,0.0,10.7,其他業,2021/05/13
3118,進階,32.95,2.65,8.75,10.7,生技醫療業,2021/05/13
3567,逸昌,31.3,0.5,1.62,10.7,半導體業,2021/05/13
2064,晉椿,15.25,0.05,0.33,10.6,鋼鐵工業,2021/05/13
2755,揚秦,53.0,0.9,1.73,10.6,觀光事業,2021/05/13
6432,今展科,35.3,0.1,0.28,10.6,電子零組件業,2021/05/13
6114,久威,24.1,-1.5,-5.86,10.6,電子零組件業,2021/05/13
1512,瑞利,4.44,-0.04,-0.89,10.5,汽車工業,2021/05/13
5381,合正,5.79,0.39,7.22,10.4,電子零組件業,2021/05/13
2070,精湛,29.15,-0.05,-0.17,10.4,電機機械,2021/05/13
6229,研通,29.2,2.65,9.98,10.4,半導體業,2021/05/13
6680,鑫創電子,55.9,0.4,0.72,10.4,電腦及週邊設備業,2021/05/13
8929,富堡,20.5,0.0,0.0,10.4,其他業,2021/05/13
8024,佑華,22.9,0.75,3.39,10.3,半導體業,2021/05/13
6590,普鴻,56.5,-0.2,-0.35,10.3,資訊服務業,2021/05/13
4188,安克,19.3,0.5,2.66,10.3,生技醫療業,2021/05/13
6154,順發,12.8,0.0,0.0,10.3,電子通路業,2021/05/13
3306,鼎天,20.25,0.0,0.0,10.2,通信網路業,2021/05/13
4702,中美實,14.1,1.1,8.46,10.2,化學工業,2021/05/13
3555,重鵬,28.6,0.0,0.0,10.2,半導體業,2021/05/13
3426,台興,38.5,-1.0,-2.53,10.2,電機機械,2021/05/13
3360,尚立,14.75,-0.25,-1.67,10.1,電子通路業,2021/05/13
4538,大詠城,20.0,0.05,0.25,10.1,電機機械,2021/05/13
6615,慧智,47.45,0.35,0.74,10.1,生技醫療業,2021/05/13
5202,力新,17.05,-0.4,-2.29,10.1,資訊服務業,2021/05/13
3523,迎輝,9.77,-0.43,-4.22,10.1,光電業,2021/05/13
5201,凱衛,32.8,-0.65,-1.94,10.1,資訊服務業,2021/05/13
8488,吉源-KY,14.75,-1.1,-6.94,9.96,其他業,2021/05/13
3205,佰研,30.3,2.75,9.98,9.93,生技醫療業,2021/05/13
2221,大甲,23.3,-0.45,-1.89,9.86,其他業,2021/05/13
3390,旭軟,14.55,-1.1,-7.03,9.82,電子零組件業,2021/05/13
3489,森寶,11.75,-1.0,-7.84,9.77,建材營造業,2021/05/13
6164,華興,9.68,0.0,0.0,9.68,光電業,2021/05/13
6199,天品,15.65,-0.15,-0.95,9.67,其他業,2021/05/13
2468,華經,13.7,0.45,3.4,9.58,資訊服務業,2021/05/13
9962,有益,10.6,-0.45,-4.07,9.56,鋼鐵工業,2021/05/13
3536,誠創,8.95,0.67,8.09,9.56,半導體業,2021/05/13
8034,榮群,15.2,0.3,2.01,9.56,通信網路業,2021/05/13
3066,李洲,11.5,0.05,0.44,9.55,光電業,2021/05/13
3285,微端,21.65,-0.55,-2.48,9.55,其他電子業,2021/05/13
6751,智聯服務,73.2,6.2,9.25,9.54,資訊服務業,2021/05/13
1432,大魯閣,12.7,-0.85,-6.27,9.52,貿易百貨業,2021/05/13
6265,方土昶,8.03,0.01,0.12,9.49,電子通路業,2021/05/13
9960,邁達康,28.15,-0.2,-0.71,9.46,貿易百貨業,2021/05/13
2928,紅馬-KY,19.95,-0.35,-1.72,9.44,觀光事業,2021/05/13
3287,廣寰科,21.45,1.5,7.52,9.43,電腦及週邊設備業,2021/05/13
6226,光鼎,8.2,-0.03,-0.36,9.43,光電業,2021/05/13
8937,合騏,13.0,0.0,0.0,9.42,其他業,2021/05/13
3652,精聯,20.0,0.5,2.56,9.42,電腦及週邊設備業,2021/05/13
3609,東林,30.7,1.7,5.86,9.42,電子零組件業,2021/05/13
3646,艾恩特,23.8,0.0,0.0,9.35,電子零組件業,2021/05/13
6649,台生材,28.3,-0.15,-0.53,9.34,生技醫療業,2021/05/13
4807,日成-KY,24.25,1.1,4.75,9.31,貿易百貨業,2021/05/13
5301,寶得利,8.9,-0.01,-0.11,9.31,觀光事業,2021/05/13
1472,三洋紡,10.8,0.45,4.35,9.29,紡織纖維,2021/05/13
5484,慧友,13.55,-0.1,-0.73,9.23,光電業,2021/05/13
3684,榮昌,37.5,-1.45,-3.72,9.22,通信網路業,2021/05/13
5398,慕康生醫,18.35,-0.15,-0.81,9.17,其他業,2021/05/13
3597,映興,25.9,-0.85,-3.18,9.1,電子零組件業,2021/05/13
6242,立康,41.0,-0.5,-1.2,9.1,生技醫療業,2021/05/13
5481,新華,12.3,-0.1,-0.81,9.03,其他業,2021/05/13
8426,紅木-KY,17.95,-1.0,-5.28,9.02,其他業,2021/05/13
1453,大將,8.93,-0.97,-9.8,8.98,紡織纖維,2021/05/13
3230,錦明,15.2,-0.55,-3.49,8.97,光電業,2021/05/13
8401,白紗科,14.9,0.45,3.11,8.95,其他業,2021/05/13
3276,宇環,12.75,-1.15,-8.27,8.89,電子零組件業,2021/05/13
4741,泓瀚,27.05,-1.95,-6.72,8.88,化學工業,2021/05/13
8932,宏大,18.2,0.0,0.0,10.9,其他業,2021/05/13
7402,邑錡,37.05,0.05,0.14,8.77,光電業,2021/05/13
1813,寶利徠,18.8,0.6,3.3,8.77,生技醫療業,2021/05/13
3252,海灣,17.45,-0.15,-0.85,8.76,觀光事業,2021/05/13
6767,台微醫,30.05,0.1,0.33,8.75,生技醫療業,2021/05/13
6662,樂斯科,34.0,-0.5,-1.45,8.71,生技醫療業,2021/05/13
3268,海德威,26.05,0.3,1.17,8.71,半導體業,2021/05/13
4550,長佳,23.0,-0.2,-0.86,8.7,電機機械,2021/05/13
8418,捷必勝-KY,11.1,-0.1,-0.89,8.7,其他業,2021/05/13
2025,千興,3.08,-0.34,-9.94,8.66,鋼鐵工業,2021/05/13
4543,萬在,15.2,-0.25,-1.62,8.66,電機機械,2021/05/13
3354,律勝,12.35,-0.25,-1.98,8.66,電子零組件業,2021/05/13
5310,天剛,13.4,-0.3,-2.19,6.65,資訊服務業,2021/05/13
5281,大峽谷-KY,23.3,1.2,5.43,8.62,光電業,2021/05/13
8477,創業家,34.5,1.3,3.92,8.61,電子商務,2021/05/13
3432,台端,12.85,-0.15,-1.15,8.56,電子零組件業,2021/05/13
8222,寶一,12.45,-0.05,-0.4,8.54,電機機械,2021/05/13
2061,風青,18.05,-0.9,-4.75,8.47,電器電纜,2021/05/13
3308,聯德,8.35,-0.2,-2.34,8.23,電子零組件業,2021/05/13
4754,國碳科,38.1,-0.9,-2.31,8.22,化學工業,2021/05/13
3011,今皓,7.28,-0.02,-0.27,8.21,電子零組件業,2021/05/13
6570,維田,27.25,0.6,2.25,8.2,電腦及週邊設備業,2021/05/13
5487,通泰,34.3,-0.9,-2.56,8.18,半導體業,2021/05/13
6174,安碁,16.25,-0.45,-2.69,8.12,電子零組件業,2021/05/13
4154,康樂-KY,26.7,1.65,6.59,8.09,生技醫療業,2021/05/13
9928,中視,5.35,-0.25,-4.46,8.06,其他業,2021/05/13
3232,昱捷,21.8,-0.2,-0.91,7.97,電子通路業,2021/05/13
6198,凌泰,35.15,-2.85,-7.5,7.96,半導體業,2021/05/13
3516,亞帝歐,15.45,0.3,1.98,7.82,光電業,2021/05/13
3043,科風,4.01,0.02,0.5,7.81,其他電子業,2021/05/13
6122,擎邦,11.0,0.0,0.0,7.79,電機機械,2021/05/13
6103,合邦,8.65,0.0,0.0,7.74,半導體業,2021/05/13
1324,地球,10.25,-0.35,-3.3,7.7,塑膠工業,2021/05/13
4767,誠泰科技,24.4,-0.6,-2.4,7.67,化學工業,2021/05/13
3494,誠研,4.25,-0.14,-3.19,7.63,電腦及週邊設備業,2021/05/13
8940,新天地,11.3,0.0,0.0,7.63,觀光事業,2021/05/13
1516,川飛,22.1,0.0,0.0,7.6,其他業,2021/05/13
3067,全域,26.1,-0.15,-0.57,7.58,其他電子業,2021/05/13
1570,力肯,14.7,0.3,2.08,7.57,電機機械,2021/05/13
6594,展匯科,36.95,1.2,3.36,7.57,半導體業,2021/05/13
8443,阿瘦,11.3,0.05,0.44,7.55,貿易百貨業,2021/05/13
5460,同協,12.3,0.05,0.41,7.53,電子零組件業,2021/05/13
4432,銘旺實,14.55,-0.75,-4.9,7.36,紡織纖維,2021/05/13
3522,御頂,10.1,-0.55,-5.16,7.33,觀光事業,2021/05/13
4513,福裕,9.5,0.21,2.26,7.3,電機機械,2021/05/13
3284,太普高,13.0,-0.2,-1.52,7.28,其他業,2021/05/13
3339,泰谷,16.8,-0.4,-2.33,7.27,光電業,2021/05/13
2736,高野,14.8,0.15,1.02,7.25,觀光事業,2021/05/13
8921,沈氏,15.4,-0.65,-4.05,7.18,其他業,2021/05/13
8087,華鎂鑫,24.5,0.7,2.94,7.12,光電業,2021/05/13
5276,達輝-KY,17.9,1.6,9.82,7.07,其他業,2021/05/13
3499,環天科,12.75,0.0,0.0,7.01,通信網路業,2021/05/13
6482,弘煜科,40.85,2.55,6.66,7.01,文化創意業,2021/05/13
1418,東華,12.25,0.85,7.46,6.96,紡織纖維,2021/05/13
4903,聯光通,7.69,0.17,2.26,6.94,通信網路業,2021/05/13
6291,沛亨,25.7,0.0,0.0,6.94,半導體業,2021/05/13
3064,泰偉,25.85,1.05,4.23,6.91,文化創意業,2021/05/13
6248,沛波,22.5,-1.15,-4.86,6.9,鋼鐵工業,2021/05/13
2482,連宇,11.1,0.0,0.0,6.89,其他電子業,2021/05/13
6465,威潤,20.85,-2.3,-9.94,6.88,通信網路業,2021/05/13
3115,寶島極,15.6,0.2,1.3,6.82,電子零組件業,2021/05/13
2438,翔耀,11.3,0.5,4.63,6.8,光電業,2021/05/13
3520,華盈,13.9,0.05,0.36,6.79,電子零組件業,2021/05/13
4503,金雨,17.15,0.6,3.63,6.73,電機機械,2021/05/13
5488,松普,7.3,0.04,0.55,6.69,電子零組件業,2021/05/13
3466,致振,10.95,0.05,0.46,6.67,通信網路業,2021/05/13
3128,昇銳,15.85,0.05,0.32,6.66,光電業,2021/05/13
2429,銘旺科,16.7,-0.4,-2.34,6.64,電子零組件業,2021/05/13
5701,劍湖山,2.6,-0.02,-0.76,6.6,觀光事業,2021/05/13
6109,亞元,11.1,-0.3,-2.63,6.59,通信網路業,2021/05/13
2364,倫飛,3.3,0.15,4.76,6.47,電腦及週邊設備業,2021/05/13
8440,綠電,16.9,-1.15,-6.37,6.42,其他業,2021/05/13
8093,保銳,10.0,-0.65,-6.1,6.42,電子零組件業,2021/05/13
5210,寶碩,10.3,0.0,0.0,6.4,資訊服務業,2021/05/13
6616,特昇-KY,27.0,-0.15,-0.55,6.38,其他業,2021/05/13
6148,驊宏資,13.55,0.35,2.65,6.37,資訊服務業,2021/05/13
8097,常珵,20.7,-2.3,-10.0,6.35,通信網路業,2021/05/13
8071,能率網通,12.2,0.4,3.39,6.33,電子零組件業,2021/05/13
8176,智捷,8.65,0.29,3.47,6.27,通信網路業,2021/05/13
6661,威健生技,26.8,-0.35,-1.29,6.25,生技醫療業,2021/05/13
2924,東凌-KY,18.9,0.0,0.0,6.2,貿易百貨業,2021/05/13
4529,淳紳,7.22,-0.07,-0.96,6.09,其他業,2021/05/13
6530,創威,18.0,0.0,0.0,6.08,通信網路業,2021/05/13
6130,星寶國際,20.35,-0.1,-0.49,6.0,生技醫療業,2021/05/13
8201,無敵,9.62,0.17,1.8,6.0,其他電子業,2021/05/13
3229,晟鈦,6.4,0.2,3.23,5.99,電子零組件業,2021/05/13
1591,駿吉-KY,18.0,-0.75,-4.0,5.97,電機機械,2021/05/13
3492,長盛,16.75,0.4,2.45,5.95,電子零組件業,2021/05/13
4542,科嶠,21.0,0.0,0.0,5.94,電子零組件業,2021/05/13
2230,泰茂,14.8,-0.45,-2.95,5.91,電機機械,2021/05/13
6144,得利影,15.4,0.8,5.48,5.89,文化創意業,2021/05/13
2743,山富,18.4,-0.65,-3.41,5.89,觀光事業,2021/05/13
910322,康師傅-DR,25.1,0.25,1.01,5.88,,2021/05/13
3664,安瑞-KY,11.45,-0.05,-0.43,5.85,通信網路業,2021/05/13
8101,華冠,2.81,0.0,0.0,5.85,通信網路業,2021/05/13
4924,欣厚-KY,15.65,-0.9,-5.44,5.82,電腦及週邊設備業,2021/05/13
6113,亞矽,11.6,-0.2,-1.69,5.81,電子通路業,2021/05/13
4160,創源,23.9,0.5,2.14,5.8,生技醫療業,2021/05/13
6578,達邦蛋白,19.2,0.15,0.79,5.79,農業科技業,2021/05/13
6593,台灣銘板,28.5,-0.6,-2.06,5.75,資訊服務業,2021/05/13
2745,五福,19.6,-0.3,-1.51,5.74,觀光事業,2021/05/13
3297,杭特,15.55,0.1,0.65,5.73,光電業,2021/05/13
3521,鴻翊,12.25,0.0,0.0,5.72,電腦及週邊設備業,2021/05/13
6222,上揚,14.1,-0.05,-0.35,5.72,光電業,2021/05/13
1475,業旺,35.7,-3.95,-9.96,23.6,紡織纖維,2021/05/13
6247,淇譽電,9.45,0.05,0.53,5.7,其他電子業,2021/05/13
5364,力麗店,19.5,-1.0,-4.88,5.63,觀光事業,2021/05/13
6169,昱泉,23.8,1.75,7.94,5.57,文化創意業,2021/05/13
6624,萬年清,30.9,0.15,0.49,5.56,其他業,2021/05/13
8906,花王,16.3,-0.8,-4.68,5.55,其他業,2021/05/13
1258,其祥-KY,14.9,-0.55,-3.56,5.49,食品工業,2021/05/13
4127,天良,11.95,1.05,9.63,5.47,生技醫療業,2021/05/13
910861,神州-DR,9.43,-0.14,-1.46,5.45,,2021/05/13
6246,臺龍,14.6,0.3,2.1,4.86,光電業,2021/05/13
2067,嘉鋼,12.0,-0.6,-4.76,5.42,電機機械,2021/05/13
3642,駿熠電,13.35,0.0,0.0,5.39,其他電子業,2021/05/13
8923,時報,17.45,0.0,0.0,5.3,文化創意業,2021/05/13
4406,新昕纖,10.2,-1.0,-8.93,5.3,紡織纖維,2021/05/13
6140,訊達,13.8,-0.15,-1.08,5.29,資訊服務業,2021/05/13
5516,雙喜,13.8,0.05,0.36,5.28,建材營造業,2021/05/13
8409,商之器,18.6,-0.85,-4.37,5.21,生技醫療業,2021/05/13
2734,易飛網,17.1,-0.65,-3.66,5.17,觀光事業,2021/05/13
3379,彬台,13.6,-1.4,-9.33,5.17,電機機械,2021/05/13
9949,琉園,10.85,0.0,0.0,5.1,文化創意業,2021/05/13
6418,詠昇,14.65,0.55,3.9,5.06,電子零組件業,2021/05/13
4554,橙的,23.45,-0.45,-1.88,5.01,其他電子業,2021/05/13
8421,旭源,9.14,-0.01,-0.11,5.01,其他業,2021/05/13
4183,福永生技,20.95,0.1,0.48,4.99,生技醫療業,2021/05/13
9912,偉聯,9.08,0.08,0.89,4.96,電腦及週邊設備業,2021/05/13
4946,辣椒,35.35,1.85,5.52,4.83,文化創意業,2021/05/13
5211,蒙恬,15.05,0.25,1.69,4.82,資訊服務業,2021/05/13
1213,大飲,8.49,0.41,5.07,4.81,食品工業,2021/05/13
3672,康聯訊,14.85,-1.65,-10.0,4.79,通信網路業,2021/05/13
6241,易通展,20.0,-1.1,-5.21,4.74,通信網路業,2021/05/13
3085,新零售,9.8,0.0,0.0,4.71,電子商務,2021/05/13
4712,南璋,6.37,0.25,4.08,4.69,食品工業,2021/05/13
8047,星雲,11.25,0.3,2.74,4.69,其他電子業,2021/05/13
4198,欣大健康,7.06,-0.27,-3.68,4.63,生技醫療業,2021/05/13
4804,大略-KY,10.2,-0.5,-4.67,4.63,觀光事業,2021/05/13
2724,富驛-KY,5.8,0.0,0.0,3.95,觀光事業,2021/05/13
3207,耀勝,10.5,-0.2,-1.87,4.6,電子零組件業,2021/05/13
6225,天瀚,3.6,-0.19,-5.01,4.57,光電業,2021/05/13
4413,飛寶企業,14.55,-0.7,-4.59,4.56,紡織纖維,2021/05/13
2424,隴華,23.9,0.0,0.0,5.14,電腦及週邊設備業,2021/05/13
4419,元勝,9.62,0.0,0.0,4.48,紡織纖維,2021/05/13
5251,天鉞電,12.35,-0.5,-3.89,4.43,光電業,2021/05/13
4806,昇華,9.72,0.74,8.24,4.39,文化創意業,2021/05/13
3623,富晶通,15.05,-0.7,-4.44,4.39,光電業,2021/05/13
2243,宏旭-KY,9.56,0.0,0.0,4.37,汽車工業,2021/05/13
8455,大拓-KY,17.3,0.05,0.29,4.36,其他電子業,2021/05/13
5468,凱鈺,15.55,-0.45,-2.81,4.33,半導體業,2021/05/13
3073,天方能源,25.2,-0.65,-2.51,4.31,半導體業,2021/05/13
912000,晨訊科-DR,2.66,-0.01,-0.37,4.24,,2021/05/13
4530,宏易,9.12,-0.77,-7.79,4.21,電機機械,2021/05/13
5432,達威,20.3,-0.65,-3.1,4.2,光電業,2021/05/13
6512,啟發電,16.6,-0.8,-4.6,4.15,其他電子業,2021/05/13
8423,保綠-KY,17.8,0.0,0.0,4.09,其他業,2021/05/13
4609,唐鋒,8.31,-0.29,-3.37,3.98,電器電纜,2021/05/13
2443,億麗,2.72,-0.07,-2.51,3.96,其他業,2021/05/13
6228,全譜,10.3,0.1,0.98,3.81,電腦及週邊設備業,2021/05/13
3632,研勤,9.21,0.06,0.66,3.77,通信網路業,2021/05/13
6240,松崗,16.3,1.05,6.89,3.73,資訊服務業,2021/05/13
8291,尚茂,7.91,0.23,2.99,3.74,電子零組件業,2021/05/13
8092,建暐,9.02,-0.52,-5.45,3.5,其他電子業,2021/05/13
3095,及成,3.2,-0.13,-3.9,3.5,通信網路業,2021/05/13
3191,和進,6.0,0.0,0.0,3.43,電子零組件業,2021/05/13
1592,英瑞-KY,3.0,-0.07,-2.28,3.33,汽車工業,2021/05/13
1538,正峰,12.5,0.4,3.31,3.3,電機機械,2021/05/13
3383,新世紀,4.7,0.2,4.44,3.29,光電業,2021/05/13
6289,華上,3.13,0.28,9.82,3.28,光電業,2021/05/13
3288,點晶,14.45,-1.45,-9.12,3.27,電子零組件業,2021/05/13
5314,世紀,5.45,-0.26,-4.55,3.27,半導體業,2021/05/13
8067,志旭,10.8,0.8,8.0,3.24,電子通路業,2021/05/13
5345,天揚,6.79,-0.01,-0.15,3.23,電子零組件業,2021/05/13
2321,東訊,7.08,-0.26,-3.54,6.7,通信網路業,2021/05/13
4131,晶宇,6.46,0.31,5.04,3.12,生技醫療業,2021/05/13
4402,福大,6.77,-0.43,-5.97,3.11,紡織纖維,2021/05/13
2719,燦星旅,10.0,-0.15,-1.48,3.11,觀光事業,2021/05/13
3434,哲固,13.45,0.7,5.49,3.05,光電業,2021/05/13
2740,天蔥,23.0,0.0,0.0,3.03,觀光事業,2021/05/13
912398,友佳-DR,4.24,-0.16,-3.64,2.85,,2021/05/13
6236,康呈,8.9,0.0,0.0,2.82,其他業,2021/05/13
6404,通訊-KY,7.45,-0.36,-4.61,2.78,資訊服務業,2021/05/13
6259,百徽,17.35,-0.25,-1.42,2.69,電子零組件業,2021/05/13
911616,杜康-DR,1.82,0.05,2.82,2.37,,2021/05/13
4304,勝昱,6.55,-0.01,-0.15,2.36,塑膠工業,2021/05/13
9188,精熙-DR,2.91,0.0,0.0,2.33,,2021/05/13
6419,京晨科,17.15,1.55,9.94,2.26,光電業,2021/05/13
911622,泰聚亨-DR,6.96,0.63,9.95,2.09,,2021/05/13
5348,系通,7.89,-0.24,-2.95,2.05,通信網路業,2021/05/13
911868,同方友友-DR,1.42,0.05,3.65,1.99,,2021/05/13
9110,越南控-DR,2.85,-0.15,-5.0,1.55,,2021/05/13
911608,明輝-DR,3.84,-0.12,-3.03,1.31,,2021/05/13
5205,中茂,13.1,0.0,0.0,1.07,其他電子業,2021/05/13
